ID;RK;PICK;CLASS;Height;PLAYER;Min_RecRk;TEAM;CONF;G;ROLE;MIN_PER;PRPG;D_PRPG;BPM;OBPM;DBPM;ORTG;D_RTG;USG;EFG;TS;OR;DR;AST;TO;A_TO;BLK;STL;FTR;FC_40;Dunks;CLOSE2;CLOSE2_PER;FAR 2; FAR2_PER;FT;FT_PER;2P;2P_PER;3P_100;3P;3P_PER;AST;REB;PTS;Dunks_M;Dunks_A;Close2_M;Close2_A;FAR2_M;FAR2_A;FTM;FTA;2PM;2PA;3PM;3PA;Year
609;22.43;-;Sr;06/mar;Mike Bothwell;0;Furman;SC;33;Combo G;78.6;4.0;2.5;3.1;3.9;-0.8;115.5;104.1;25.0;54.3;59.0;4.8;10.7;18.6;15.0;1.6;1.5;2.0;34.7;2.9;03/mar;91-142;.641;27-72;.375;107-129;.829;118-214;.551;9.1;56-158;.354;3.0;4.0;15.7;;;;;;;;;;;;;
610;22.45;-;Jr;06/abr;Trevian Tennyson;0;Texas A&M Corpus Chr;Slnd;31;Combo G;58.3;1.3;1.5;-1.2;0.8;-2.0;102.7;108.6;24.0;46.9;50.4;1.9;5.7;11.2;13.0;1.1;0.5;1.6;19.5;3.3;01/jan;32-67;.478;32-89;.360;55-66;.833;64-156;.410;13.9;63-182;.346;1.4;1.6;12.0;;;;;;;;;;;;;
611;22.45;-;Sr;06/mai;Jesus Cruz;0;Fairfield;MAAC;32;Wing G;61.5;1.4;2.1;-0.3;-0.4;0.1;101.7;102.8;21.4;50.2;51.3;4.3;13.8;12.8;14.5;1.2;1.5;1.8;12.3;4.1;0-0;41-83;.494;49-94;.521;22-33;.667;90-177;.508;7.1;30-92;.326;1.5;3.8;9.0;;;;;;;;;;;;;
612;22.46;-;Jr;06/abr;Lonnell Martin Jr.;0;Montana;BSky;29;Wing G;60.2;-0.3;1.8;-2.7;-2.3;-0.4;92.6;106.3;15.1;47.4;49.9;0.5;13.3;5.2;12.3;1.1;0.2;2.2;15.1;3.7;0-0;out/21;.476;jul/29;.241;21-26;.808;17-50;.340;10.3;43-122;.352;0.8;2.6;6.3;;;;;;;;;;;;;
613;22.47;-;Sr;06/mar;Jordan Goldwire;20.6;Oklahoma;B12;35;Scoring PG;74.0;2.8;3.5;3.9;1.7;2.2;102.6;93.3;22.1;48.5;52.5;2.7;8.3;24.1;19.2;1.7;1.0;2.9;26.0;2.7;01/fev;76-127;.598;37-94;.394;64-80;.800;112-220;.509;5.1;25-88;.284;3.6;2.6;10.4;;;;;;;;;;;;;
614;22.47;-;So;05/nov;Jhamir Brickus;0;La Salle;A10;28;Scoring PG;64.8;1.4;2.0;-1.8;-0.8;-0.9;101.6;107.0;18.8;54.1;55.2;1.7;9.0;24.3;23.0;1.6;0.3;1.5;17.7;2.9;0-0;27-46;.587;29-57;.509;24-37;.649;56-103;.544;7.9;38-106;.358;3.4;2.6;8.9;;;;;;;;;;;;;
615;22.47;-;Sr;06/mar;Juston Betz;0;Bellarmine;ASun;29;Wing G;89.9;2.0;2.6;-0.0;-0.3;0.3;113.7;106.5;13.0;53.4;55.6;6.7;18.7;13.3;17.7;2.3;0.1;2.4;21.3;3.1;0-0;34-53;.642;29-55;.527;25-34;.735;63-108;.583;3.1;15-52;.288;2.9;7.1;7.0;;;;;;;;;;;;;
616;22.47;-;Jr;06/jan;Myja White;0;Miami OH;MAC;27;Wing G;51.3;-0.4;0.9;-5.6;-3.4;-2.3;96.9;116.0;9.5;46.9;48.6;1.1;7.6;5.9;15.3;1.3;0.8;0.8;8.2;2.9;0-0;nov/21;.524;jun/18;.333;07/ago;.875;17-39;.436;5.6;19-58;.328;0.9;1.7;4.2;;;;;;;;;;;;;
617;22.48;-;Sr;06/jun;Jalen Johnson;70.8;Mercer;SC;30;Stretch 4;75.3;2.8;2.3;3.0;3.7;-0.6;111.4;105.7;21.2;54.7;58.3;5.3;12.7;8.4;13.1;0.9;4.5;1.7;21.5;3.0;13-14;44-72;.611;15-52;.288;60-67;.896;59-124;.476;12.1;74-187;.396;1.3;4.7;13.3;;;;;;;;;;;;;
618;22.48;-;Sr;06/jan;Taurus Samuels;17.4;Dartmouth;Ivy;22;Combo G;65.6;1.2;2.2;-2.9;-2.1;-0.9;100.3;105.6;19.1;43.6;48.2;0.5;8.5;12.7;9.4;2.1;0.5;1.4;26.8;2.6;0-0;23-60;.383;18-40;.450;42-52;.808;41-100;.410;8.9;29-94;.309;1.7;2.1;9.4;;;;;;;;;;;;;
619;22.48;-;Jr;05/out;PJ Henry;0;Texas Southern;SWAC;31;Combo G;57.1;0.6;2.2;-0.9;-2.0;1.1;94.6;99.9;20.2;47.4;50.0;1.7;10.9;12.1;20.8;0.8;0.4;2.3;24.4;3.1;0-0;21-40;.525;45-108;.417;39-57;.684;66-148;.446;6.7;30-86;.349;1.4;2.8;8.4;;;;;;;;;;;;;
620;22.49;-;Sr;06/jul;Fletcher Tynen;0;Boston University;Pat;34;Wing G;59.9;0.6;1.4;-3.0;-1.6;-1.4;102.2;110.6;15.3;48.1;53.3;4.8;13.4;8.7;21.0;0.9;0.1;1.5;43.2;2.8;01/fev;24-56;.429;28-57;.491;50-67;.746;52-113;.460;3.1;15-42;.357;1.2;3.5;5.8;;;;;;;;;;;;;
621;22.49;-;Sr;06/abr;Sean Miller-Moore;0;Grand Canyon;WAC;28;Wing G;50.1;1.2;2.4;1.6;-0.0;1.6;102.9;93.4;19.5;54.8;55.2;7.2;19.3;13.5;22.0;0.8;1.1;1.5;30.1;3.9;23-27;65-105;.619;16-33;.485;26-47;.553;81-138;.587;1.8;mar/18;.167;1.3;5.1;7.2;;;;;;;;;;;;;
622;22.50;-;Fr;06/abr;Tyson Acuff;63.2;Duquesne;A10;30;Wing G;56.5;1.1;1.4;-2.2;-1.1;-1.1;108.5;109.4;12.7;54.5;55.8;1.7;13.5;7.3;15.1;1.2;0.7;1.5;13.1;2.4;02/fev;13-26;.500;24-48;.500;14-19;.737;37-74;.500;6.2;28-71;.394;0.9;2.9;5.7;;;;;;;;;;;;;
623;22.50;-;Sr;06/jan;Bryan Hart;0;Radford;BSth;24;Combo G;65.7;0.8;2.1;-1.6;-1.1;-0.5;97.8;106.7;17.3;44.9;49.2;0.8;9.3;8.5;14.4;1.1;0.2;2.0;23.9;2.2;0-0;ago/22;.364;16-38;.421;39-47;.830;24-60;.400;11.7;43-137;.314;1.3;2.3;8.9;;;;;;;;;;;;;
624;22.52;-;Sr;06/mai;Samkelo Cele;0;Marist;MAAC;30;Wing G;53.6;1.4;1.8;-0.4;-0.1;-0.3;106.5;103.8;20.1;51.7;53.4;2.2;16.3;5.6;10.5;0.7;0.7;1.7;13.1;3.3;13-14;40-61;.656;35-78;.449;23-30;.767;75-139;.540;8.2;29-90;.322;0.6;3.5;8.7;;;;;;;;;;;;;
625;22.53;-;So;06/mar;Robby Beasley III;0;Montana;BSky;29;Combo G;79.1;1.3;2.2;-0.9;0.2;-1.1;100.1;107.8;21.4;48.8;53.8;1.2;10.0;12.5;14.2;1.2;0.7;1.9;32.5;3.0;01/jan;23-45;.511;25-70;.357;75-91;.824;48-115;.417;10.6;59-165;.358;1.8;2.7;11.8;;;;;;;;;;;;;
626;22.53;-;Jr;06/mai;Austin Smellie;0;Idaho St.;BSky;28;Wing G;80.3;0.0;1.4;-4.1;-2.9;-1.3;97.7;114.4;13.5;45.1;51.3;3.8;8.4;11.7;21.9;1.2;0.4;1.5;47.2;2.9;0-0;26-45;.578;dez/30;.400;51-68;.750;38-75;.507;4.6;18-69;.261;1.9;3.4;6.7;;;;;;;;;;;;;
627;22.53;-;Jr;06/jan;Sincere Carry;0;Kent St.;MAC;32;Scoring PG;93.4;4.0;3.4;4.3;4.0;0.3;109.4;101.0;27.0;51.1;55.0;2.4;12.2;28.5;17.1;1.7;0.8;2.2;31.1;1.9;0-0;69-113;.611;58-140;.414;112-144;.778;127-253;.502;10.5;73-210;.348;4.8;4.5;17.9;;;;;;;;;;;;;
628;22.53;-;Jr;06/mai;Zac Ervin;0;Elon;CAA;30;Wing G;52.2;0.3;1.3;-3.9;-1.7;-2.2;93.5;109.6;16.9;45.5;48.9;2.8;13.1;4.6;15.2;0.7;0.2;0.5;22.6;4.2;0-0;13-29;.448;mai/16;.313;29-38;.763;18-45;.400;11.7;39-123;.317;0.6;2.9;7.1;;;;;;;;;;;;;
629;22.55;-;Jr;06/mai;Jarron Coleman;50;Missouri;SEC;30;Wing G;67.2;0.6;2.5;-2.0;-1.4;-0.6;85.2;102.2;21.3;44.8;46.4;2.1;12.3;20.0;26.6;1.0;0.9;1.9;16.3;3.0;0-0;32-42;.762;16-70;.229;27-42;.643;48-112;.429;10.1;45-146;.308;2.8;3.4;8.6;;;;;;;;;;;;;
630;22.55;-;Sr;05/ago;Xavier Bishop;0;Montana St.;BSky;33;Scoring PG;85.0;2.4;2.7;-0.8;0.4;-1.2;105.3;104.9;23.7;49.3;53.9;1.6;9.9;23.4;17.7;1.8;0.0;1.5;35.3;2.9;0-0;68-130;.523;34-90;.378;101-131;.771;102-220;.464;7.7;54-151;.358;4.2;3.2;13.9;;;;;;;;;;;;;
631;22.56;-;So;05/nov;Shemar Rathan-Mayes;0;Youngstown St.;Horz;31;Combo G;64.9;1.2;1.4;-3.3;-1.4;-1.9;106.7;112.8;16.6;49.2;55.5;2.3;9.1;11.7;18.6;1.3;0.0;1.1;48.9;3.4;0-0;16-38;.421;23-52;.442;69-88;.784;39-90;.433;6.5;33-90;.367;1.7;2.4;8.1;;;;;;;;;;;;;
632;22.56;-;Sr;06/abr;Kyler Edwards;68.2;Houston;Amer;37;Wing G;82.3;3.9;4.7;6.6;4.2;2.3;111.3;87.6;21.5;48.0;50.9;3.1;16.7;16.8;13.0;2.0;1.4;1.9;27.5;2.0;10/nov;45-64;.703;21-86;.244;85-122;.697;66-150;.440;14.2;98-294;.333;3.2;5.9;13.8;;;;;;;;;;;;;
633;22.57;-;Sr;06/mar;Shelby Adams;0;Texas St.;SB;25;Wing G;71.4;2.6;2.5;2.1;1.1;1.0;114.9;103.3;17.6;54.4;58.6;4.9;11.1;11.3;15.6;1.2;0.7;2.6;32.8;3.1;01/fev;26-46;.565;48-100;.480;49-60;.817;74-146;.507;3.1;17-37;.459;1.6;3.8;9.5;;;;;;;;;;;;;
634;22.57;-;Jr;06/jul;Fousseyni Drame;0;Saint Peter's;MAAC;32;PF/C;54.6;1.3;2.8;1.5;-0.1;1.6;108.0;91.2;15.8;56.7;58.0;9.0;22.8;6.5;18.8;0.6;2.8;1.4;43.3;5.1;04/mai;59-97;.608;ago/20;.400;40-65;.615;67-117;.573;2.7;dez/33;.364;0.7;6.4;7.0;;;;;;;;;;;;;
635;22.58;-;Sr;06/mar;Noah Locke;84.2;Louisville;ACC;32;Combo G;64.6;1.3;2.2;-0.0;1.0;-1.0;96.6;102.7;20.2;46.9;48.1;1.9;8.4;7.7;11.6;0.9;0.3;0.9;9.1;1.8;0-0;jun/21;.286;36-87;.414;20-28;.714;42-108;.389;14.1;68-199;.342;1.0;2.3;9.6;;;;;;;;;;;;;
636;22.58;-;So;06/mar;Isaiah Wong;84.2;Miami FL;ACC;37;Wing G;84.4;3.6;3.1;1.9;2.6;-0.7;106.2;101.2;23.5;50.4;54.0;2.3;12.9;11.6;10.4;1.4;1.0;1.6;30.3;2.1;11/nov;84-134;.627;75-165;.455;104-139;.748;159-299;.532;7.5;48-159;.302;2.0;4.3;15.3;;;;;;;;;;;;;
637;22.60;-;Jr;06/set;Malevy Leons;0;Bradley;MVC;30;Stretch 4;73.9;3.0;3.3;4.8;2.6;2.2;122.0;95.0;15.4;58.7;62.8;6.0;17.0;8.8;15.6;1.2;4.1;1.3;34.2;3.0;14-15;45-67;.672;18-39;.462;58-69;.841;63-106;.594;6.4;37-96;.385;1.4;5.9;9.9;;;;;;;;;;;;;
638;22.60;-;Fr;06/jun;Jordan Nesbitt;86.2;Saint Louis;A10;34;Wing G;64.6;1.3;2.7;0.9;-0.3;1.2;101.6;97.2;17.3;44.4;48.9;6.1;11.8;8.0;15.5;1.0;1.3;1.8;39.2;4.0;09/dez;40-79;.506;18-57;.316;63-91;.692;58-136;.426;6.3;30-96;.313;1.2;4.3;8.2;;;;;;;;;;;;;
639;22.61;-;So;06/out;Will McNair Jr.;0;New Mexico St.;WAC;31;PF/C;58.2;1.6;2.5;1.8;0.2;1.6;110.6;95.9;15.0;54.7;54.5;8.7;16.0;8.1;14.7;1.1;4.3;0.9;17.4;3.5;13-13;58-84;.690;30-71;.423;15-30;.500;88-155;.568;1.4;abr/17;.235;1.0;4.9;6.6;;;;;;;;;;;;;
640;22.62;-;Jr;06/jun;Dane Goodwin;80.2;Notre Dame;ACC;34;Wing G;83.2;4.1;3.4;5.0;4.4;0.7;119.6;98.3;18.1;60.0;62.1;3.4;13.1;7.9;9.7;1.3;0.3;1.2;18.3;2.0;03/abr;57-92;.620;46-100;.460;51-62;.823;103-192;.536;7.8;67-147;.456;1.3;4.7;13.6;;;;;;;;;;;;;
641;22.62;-;Sr;06/out;Miles Norris;85.4;UC Santa Barbara;BW;26;Stretch 4;73.9;1.6;2.7;2.0;1.8;0.3;105.4;100.6;18.6;52.3;55.6;6.1;16.6;7.9;16.9;0.7;2.2;1.7;26.5;2.3;17-20;39-61;.639;18-52;.346;44-57;.772;57-113;.504;7.8;37-102;.363;1.3;5.6;10.3;;;;;;;;;;;;;
642;22.62;-;Jr;06/jan;Koreem Ozier;0;Louisiana Monroe;SB;25;Wing G;72.3;1.5;1.8;-3.2;-1.2;-2.0;98.7;111.1;19.6;50.6;53.9;2.4;13.0;13.9;19.0;1.1;0.7;1.8;29.3;4.1;01/jan;46-77;.597;13-54;.241;50-68;.735;59-127;.465;7.4;39-105;.371;2.3;4.3;11.6;;;;;;;;;;;;;
643;22.62;-;So;6-0;Jaylin Hunter;0;Old Dominion;CUSA;31;Scoring PG;85.9;1.4;3.0;0.7;-0.2;1.0;100.2;102.6;17.9;45.7;50.3;1.9;10.6;22.7;21.1;1.9;1.1;2.7;24.9;2.5;01/fev;31-57;.544;30-90;.333;56-66;.848;61-147;.415;6.6;40-118;.339;4.0;3.8;9.7;;;;;;;;;;;;;
644;22.63;-;Sr;06/abr;Lucas Williamson;0;Loyola Chicago;MVC;32;Combo G;79.8;3.5;4.1;6.4;3.8;2.6;110.4;90.5;23.3;55.0;58.3;3.0;15.8;18.8;16.6;1.5;1.1;2.6;38.8;2.6;05/mai;54-90;.600;15-46;.326;91-125;.728;69-136;.507;10.9;72-186;.387;3.1;5.0;13.7;;;;;;;;;;;;;
645;22.63;-;Sr;06/abr;Taj Benning;0;Fairfield;MAAC;32;Wing G;83.9;1.9;2.5;-1.2;-0.5;-0.7;103.8;105.6;19.4;43.8;49.9;2.3;12.9;13.4;12.3;1.7;1.1;1.0;32.8;2.7;10/nov;60-112;.536;18-74;.243;85-101;.842;78-186;.419;6.9;38-122;.311;2.2;4.3;11.1;;;;;;;;;;;;;
646;22.65;-;Sr;06/abr;Deshon Parker;0;Cleveland St.;Horz;29;Scoring PG;64.4;0.5;1.7;-1.9;-1.9;0.0;106.7;108.1;11.8;53.6;54.3;4.2;6.9;18.6;24.5;2.3;0.8;2.3;47.9;3.4;0-0;39-71;.549;05/set;.556;25-46;.543;44-80;.550;1.2;mai/16;.313;2.9;2.4;4.4;;;;;;;;;;;;;
647;22.65;-;Jr;05/out;Jaden Ray;0;Sam Houston St.;WAC;30;Scoring PG;72.5;1.2;2.8;0.3;-0.9;1.3;97.6;99.8;19.8;46.1;49.1;1.2;9.5;26.7;22.0;1.9;0.5;2.8;17.4;2.3;0-0;43-89;.483;28-67;.418;34-42;.810;71-156;.455;5.9;27-86;.314;3.9;2.6;8.3;;;;;;;;;;;;;
648;22.65;-;Sr;06/mai;Isaiah Banks;0;FIU;CUSA;29;Wing G;56.2;0.7;1.7;-2.2;-1.8;-0.4;106.3;106.5;13.6;54.4;55.4;7.2;10.5;5.4;17.0;0.8;0.7;1.8;27.4;3.6;21-26;51-78;.654;02/ago;.250;22-37;.595;51-83;.614;4.4;15-52;.288;0.7;3.6;5.8;;;;;;;;;;;;;
649;22.66;-;Sr;06/mai;Elijah Thomas;40.4;Cal Baptist;WAC;31;Wing G;45.5;0.7;1.5;-1.5;-1.5;0.0;99.9;103.5;18.3;50.4;52.7;8.0;11.1;13.8;20.1;1.1;1.5;1.5;36.7;4.9;04/mai;43-71;.606;dez/36;.333;32-51;.627;55-109;.505;3.1;out/30;.333;1.3;3.1;5.5;;;;;;;;;;;;;
650;22.67;-;Sr;06/ago;Hunter Tyson;49.2;Clemson;ACC;25;Stretch 4;48.0;2.7;2.7;4.5;3.2;1.4;113.4;96.4;19.9;53.1;56.7;6.3;19.1;10.1;11.3;1.3;1.6;1.9;28.9;3.4;09/set;39-60;.650;25-58;.431;44-56;.786;64-118;.542;7.2;26-76;.342;1.3;5.5;10.0;;;;;;;;;;;;;
651;22.68;-;Sr;06/mar;Kamari Brown;0;Georgia Southern;SB;25;Wing G;62.2;1.5;2.1;0.8;1.3;-0.5;101.1;104.4;20.1;47.3;50.9;3.9;14.6;12.7;14.6;1.2;2.6;1.3;21.4;2.3;08/out;21-33;.636;38-82;.463;36-44;.818;57-110;.518;8.8;27-96;.281;1.5;4.0;9.7;;;;;;;;;;;;;
652;22.69;-;Sr;06/jul;Jerome Desrosiers;0;Hawaii;BW;26;Wing F;80.5;2.3;2.9;2.1;1.5;0.6;111.0;101.1;17.8;56.7;59.5;6.3;18.0;9.7;18.5;0.9;0.1;1.1;27.3;2.2;03/mar;60-83;.723;15-31;.484;44-57;.772;75-114;.658;6.9;29-95;.305;1.5;6.6;10.9;;;;;;;;;;;;;
653;22.69;-;Sr;05/out;Caleb Green;0;Fairfield;MAAC;29;Combo G;68.2;0.5;2.2;-3.5;-3.0;-0.4;96.9;106.6;16.1;46.3;49.0;1.1;8.5;16.9;19.5;1.8;0.0;1.6;15.9;2.8;0-0;42-78;.538;set/45;.200;26-32;.813;51-123;.415;5.5;28-78;.359;2.8;2.4;7.3;;;;;;;;;;;;;
654;22.70;-;So;06/mar;Jarius Hicklen;0;North Florida;ASun;27;Combo G;66.5;1.7;1.8;-0.5;1.6;-2.1;100.0;109.0;22.7;51.9;54.8;1.4;9.2;14.1;17.8;0.9;0.4;1.1;23.9;1.9;0-0;16-39;.410;jul/29;.241;48-63;.762;23-68;.338;15.2;76-196;.388;1.7;2.8;12.0;;;;;;;;;;;;;
655;22.71;-;Jr;06/fev;Alec Woodard;0;Austin Peay;OVC;22;Wing G;41.3;0.2;1.5;-2.0;-2.8;0.8;95.0;105.9;15.8;41.6;44.6;5.2;14.3;18.1;18.7;1.8;0.8;2.3;20.8;4.5;0-0;17-27;.630;01/nov;.091;15-21;.714;18-38;.474;8.5;16-63;.254;1.8;3.0;4.7;;;;;;;;;;;;;
656;22.73;-;Sr;06/jun;Tyrese Martin;56.2;Connecticut;BE;29;Wing F;69.1;3.8;3.7;5.4;4.5;0.9;111.5;93.0;21.9;51.6;54.0;8.1;17.9;12.1;15.7;1.1;1.6;1.5;28.0;2.6;08/out;71-127;.559;30-94;.319;62-90;.689;101-221;.457;6.5;43-100;.430;1.9;7.5;13.6;;;;;;;;;;;;;
657;22.74;-;Sr;6-0;Reggie Miller;0;Abilene Christian;WAC;32;Combo G;74.7;0.1;2.9;0.0;-1.2;1.2;93.4;99.2;14.6;42.4;47.4;5.2;10.5;13.1;21.8;1.3;0.7;3.4;46.6;3.3;0-0;45-86;.523;mai/24;.208;55-83;.663;50-110;.455;3.9;17-68;.250;2.2;3.8;6.2;;;;;;;;;;;;;
658;22.76;-;Jr;06/abr;PJ Fuller;84.8;Washington;P12;32;Combo G;55.7;0.5;2.2;-1.2;-2.0;0.8;89.9;99.5;19.5;48.0;51.8;1.2;8.6;9.6;24.7;0.6;1.4;2.8;32.7;3.7;01/jan;29-52;.558;17-45;.378;47-65;.723;46-97;.474;8.1;33-102;.324;1.1;1.9;7.4;;;;;;;;;;;;;
659;22.76;-;Sr;06/mai;Harrison Butler;0;Southern Utah;BSky;32;Wing G;52.1;0.7;1.6;-2.6;-1.5;-1.1;97.0;105.7;20.4;47.6;51.3;3.7;17.7;8.5;18.5;0.7;1.3;1.4;35.1;3.7;dez/15;57-101;.564;set/29;.310;51-73;.699;66-130;.508;6.4;22-78;.282;1.1;4.1;7.9;;;;;;;;;;;;;
660;22.76;-;Jr;06/abr;Justin Moore;88.6;Villanova;BE;36;Wing G;81.6;4.1;4.0;5.8;4.0;1.8;109.3;93.5;23.3;48.5;51.9;2.3;14.0;14.2;10.9;1.6;1.4;1.8;26.3;2.0;03/mar;71-132;.538;30-99;.303;90-120;.750;101-231;.437;11.5;80-225;.356;2.3;4.8;14.8;;;;;;;;;;;;;
661;22.76;-;Fr;06/jun;Max Christie;96.6;Michigan St.;B10;35;Wing G;74.9;1.4;3.0;0.8;0.6;0.2;98.2;99.3;17.2;44.9;49.4;3.4;9.2;8.6;16.5;1.0;1.7;1.0;25.3;1.4;09/out;23-48;.479;50-122;.410;61-74;.824;73-170;.429;6.7;39-123;.317;1.5;3.5;9.3;;;;;;;;;;;;;
662;22.78;-;Sr;06/jul;Will Carius;0;Western Illinois;Sum;29;Wing G;83.9;1.9;2.0;-1.8;0.5;-2.3;108.2;110.5;19.1;48.4;51.9;4.5;5.7;5.0;10.0;0.9;0.9;1.0;28.0;2.9;05/mai;33-72;.458;19-54;.352;72-97;.742;52-126;.413;11.9;77-220;.350;1.0;3.1;14.3;;;;;;;;;;;;;
663;22.80;-;Jr;06/abr;Matt Balanc;0;Quinnipiac;MAAC;29;Wing G;72.4;2.9;1.9;0.7;2.7;-2.1;111.8;109.5;21.7;51.5;55.5;4.5;11.7;3.8;8.6;0.5;0.6;1.8;27.0;2.7;09/set;49-95;.516;36-85;.424;75-91;.824;85-180;.472;10.5;59-157;.376;0.5;4.2;14.6;;;;;;;;;;;;;
664;22.80;-;Sr;6-0;D.J. Mitchell;0;Hartford;AE;28;Combo G;63.7;0.2;1.1;-4.4;-1.5;-2.9;96.8;116.9;15.9;51.7;53.1;1.8;8.1;14.0;23.0;1.2;0.5;1.4;10.5;0.9;03/abr;16-28;.571;13-41;.317;15-19;.789;29-69;.420;8.2;43-112;.384;2.2;2.5;7.2;;;;;;;;;;;;;
665;22.80;-;Sr;06/out;Shandon Goldman;0;Tennessee Tech;OVC;29;PF/C;45.5;0.5;1.4;-0.8;-0.6;-0.2;102.2;106.7;14.1;50.4;50.6;4.4;17.7;10.0;17.0;1.7;2.8;1.7;8.3;3.5;01/jan;out/13;.769;03/mai;.600;06/nov;.545;13-18;.722;12.0;36-115;.313;1.3;3.8;4.9;;;;;;;;;;;;;
666;22.80;-;So;06/jan;Noel Coleman;0;Hawaii;BW;18;Combo G;53.6;3.0;2.4;2.3;3.0;-0.7;108.3;104.6;24.4;50.2;54.7;4.1;8.7;14.3;14.0;1.1;0.4;1.1;29.6;2.2;02/fev;31-66;.470;17-51;.333;50-61;.820;48-117;.410;9.8;37-89;.416;1.9;3.1;14.8;;;;;;;;;;;;;
667;22.82;-;Sr;06/ago;Emmanuel Akot;95.4;Boise St.;MWC;30;Wing F;69.7;1.7;3.6;1.3;0.2;1.1;95.0;94.4;21.0;48.9;50.5;1.3;11.1;17.6;21.7;1.2;1.3;1.3;27.7;2.0;09/set;31-49;.633;25-88;.284;45-76;.592;56-137;.409;8.8;52-137;.380;2.8;3.1;10.6;;;;;;;;;;;;;
668;22.83;-;Sr;06/mai;Curtis Haywood II;44.4;Tulsa;Amer;30;Combo G;55.4;-0.7;2.1;-0.8;-2.8;2.0;84.8;101.5;11.9;39.9;45.6;1.7;11.9;14.3;29.8;1.3;2.6;2.7;36.0;4.1;0-0;dez/27;.444;01/jul;.143;24-32;.750;13-34;.382;4.8;15-55;.273;1.8;2.6;3.2;;;;;;;;;;;;;
669;22.83;-;Jr;06/jul;Hyunjung Lee;68.8;Davidson;A10;33;Wing F;81.1;4.2;3.1;4.8;5.0;-0.2;115.0;100.1;23.6;57.3;60.5;2.9;19.3;12.0;12.3;1.2;1.1;1.3;31.5;2.6;01/jan;53-71;.746;48-102;.471;93-119;.782;101-173;.584;11.6;77-205;.376;1.9;6.0;15.8;;;;;;;;;;;;;
670;22.84;-;Sr;06/mar;Elijah Harkless;0;Oklahoma;B12;26;Wing G;53.0;1.5;3.5;2.2;0.4;1.8;92.5;92.3;21.9;49.3;51.3;3.6;14.3;12.1;21.3;0.8;0.6;2.8;25.6;2.8;03/mar;44-81;.543;20-47;.426;37-58;.638;64-128;.500;8.0;32-99;.323;1.7;4.1;10.0;;;;;;;;;;;;;
671;22.84;-;Sr;06/mar;Drew Buggs;27.6;Winthrop;BSth;29;Scoring PG;61.6;1.3;1.8;-1.5;-0.3;-1.2;103.2;106.4;19.0;53.6;55.0;2.4;11.3;31.6;27.0;1.9;0.8;1.8;24.8;2.5;0-0;40-69;.580;15-36;.417;24-38;.632;55-105;.524;3.8;18-48;.375;4.3;2.9;6.2;;;;;;;;;;;;;
672;22.86;-;Sr;6-0;Myles Smith;0;Texas A&M Corpus Chr;Slnd;27;Combo G;44.0;0.6;1.5;-1.9;-1.9;-0.0;103.4;105.7;18.3;42.6;48.8;2.5;10.6;15.2;15.0;1.7;0.2;2.1;32.0;4.9;0-0;16-39;.410;ago/27;.296;46-54;.852;24-66;.364;10.4;32-103;.311;1.8;2.1;7.2;;;;;;;;;;;;;
673;22.87;-;Sr;6-0;Azar Swain;0;Yale;Ivy;30;Wing G;83.2;3.0;3.0;2.2;3.0;-0.8;102.7;101.4;28.3;49.3;54.5;1.1;12.5;11.0;14.4;0.7;0.2;1.4;27.7;1.4;0-0;49-92;.533;77-178;.433;116-130;.892;126-270;.467;11.3;70-199;.352;1.6;4.1;19.2;;;;;;;;;;;;;
674;22.87;-;Jr;06/jun;Emeka Udenyi;0;Seattle;WAC;30;PF/C;58.6;1.0;2.7;1.1;-1.0;2.1;105.4;94.4;16.2;52.6;52.3;7.9;18.7;15.0;17.1;1.8;2.4;1.7;34.6;4.2;0-0;66-111;.595;16-45;.356;26-54;.481;82-156;.526;0.0;0-0;.000;2.1;5.8;6.5;;;;;;;;;;;;;
675;22.88;-;Sr;06/jun;Both Gach;75.8;Utah;P12;30;Combo G;56.7;1.4;2.0;-0.2;-0.1;-0.1;95.8;102.7;22.3;48.3;53.7;1.6;10.6;18.8;24.1;1.0;0.7;1.8;36.7;2.8;03/abr;38-61;.623;20-51;.392;61-76;.803;58-112;.518;7.9;28-95;.295;2.1;2.6;8.7;;;;;;;;;;;;;
676;22.88;-;Fr;06/mai;Micah Parrish;0;Oakland;Horz;28;Wing G;80.9;2.2;3.0;1.0;0.5;0.5;110.2;102.3;17.3;52.9;58.1;5.6;13.9;7.0;17.7;0.8;0.7;2.7;42.7;3.0;08/nov;49-90;.544;out/26;.385;81-102;.794;59-116;.509;7.4;45-123;.366;1.4;6.0;12.1;;;;;;;;;;;;;
677;22.88;-;Sr;6-0;Ronaldo Segu;53.6;Buffalo;MAC;28;Scoring PG;82.9;3.2;2.3;0.6;1.9;-1.3;110.2;107.0;23.9;48.1;51.9;1.7;8.2;27.0;17.3;2.2;1.0;1.4;24.5;1.9;01/jan;73-132;.553;40-117;.342;72-89;.809;113-249;.454;6.8;41-114;.360;5.1;3.1;14.9;;;;;;;;;;;;;
678;22.89;-;So;06/fev;Marco Foster;0;New Hampshire;AE;24;Wing G;49.9;1.9;1.3;1.8;2.6;-0.8;119.6;109.6;17.3;54.7;56.1;2.7;15.1;11.1;5.7;3.0;0.5;1.8;7.5;2.5;0-0;dez/24;.500;mar/16;.188;09/dez;.750;14-39;.359;14.9;49-121;.405;1.2;3.3;8.3;;;;;;;;;;;;;
